Longitude,Latitude
-77.048378,39.03199348
-77.12800504,39.03211111
-77.02783848,39.03610824
-77.00015332,39.03629561
-77.05163598,39.03738588
-77.05163598,39.03738588
-76.99444307,39.03792976
-77.05233935,39.03845286
-77.05233935,39.03845286
-77.05233935,39.03845286
-76.99051653,39.03982997
-77.05274147,39.040076
-77.0513237,39.04012149
-77.04957222,39.04028281
-77.05034762,39.0403435
-77.05316064,39.04104894
-77.11002854,39.04114325
